term_comprised_of,term_frame\_COMPOSITION,->,,"defs-en-3.tsv the  term “karstosphere” was introduced by maruashvili (1970), who defined it as a spatially discontinuous layer comprised of the global areas of karstifiable rocks."
term_has_been_remodelled,term_frame\_CAUSE,->,,"defs-en-3.tsv a  konta is a closed karst  depression, like a doline, that has been remodelled during pleistocene glaciation."
term_is_ _composed_of,term_frame\_COMPOSITION,->,,"defs-en-3.tsv limestone is composed of calcium carbonate (caco3), deposited as the minerals aragonite and calcite."
term_extend_to,term_frame\_SIZE,->,,"defs-en-3.tsv joints that cross many beds  are called  master joints; they often extend to a depth of several tens of metres and control the orientation of master conduits (dreybrodt 1988, ford & williams 1989)."
term_because,term_frame\_CAUSE,->,,"defs-en-6.tsv remnants of old river streams are dry valleys, which lack an active watercourse over all or parts of their length for at least part of the year, because water is lost in karst or is in a much lower position."
term_developed_along,term_frame\_LOCATION,->,,"defs-en-4.tsv input caves are either shafts developed along faults and prominent fractures (Živovska propast, dragoželska propast) or vadose canyons leading to epiphreatic tube passages (aramiska peštera, garnikovska propast, mala peštera and pešti cave)."
term_leading_to,term_frame\_LOCATION,->,,"defs-en-4.tsv input caves are either shafts developed along faults and prominent fractures (Živovska propast, dragoželska propast) or vadose canyons leading to epiphreatic tube passages (aramiska peštera, garnikovska propast, mala peštera and pešti cave)."
term_prevails_where,term_frame\_MEDIUM,->,,defs-en-4.tsv the juvenile pattern is a time-controlled pattern that prevails where soluble rocks are exposed by uplift and by removal of any impermeable cover.
term_smaller_than,term_frame\_SIZE,->,,"defs-en-4.tsv smaller scale forms in caves (microforms) are features much smaller than the passage diameter (lauritzen & lundberg, 2000)."
term_due_to,term_frame\_CAUSE,->,,"defs-en-7.tsv riedl defined the marginal cave by its position at the sea coast, the presence of brackish water, and the presence of troglobiotic species in it, but he also supposed that the origin of such caves was due to wave action and their gradual loss of connection to the sea."
term_within,term_frame\_LOCATION,->,,defs-en-7.tsv network caves are angular grids of intersecting passages formed by widening of nearly all major fractures within favorable areas of soluble rocks.
term_includes,term_frame\_CONTAINS,->,,"defs-en-5.tsv the slav term doline means “depression” and in a broad sense includes channels and hollows of different types, such as fluvial valleys, dry valleys, blind valleys, uvalas, poljes, and karst dolines."
term_long,term_frame\_SIZE,->,,"defs-en-5.tsv a tiankeng is a collapse doline at least 100 m long, wide and deep, and with perimeter walls that are close to vertical (zhu and waltham, 2006)."
term_wide,term_frame\_SIZE,->,,"defs-en-5.tsv a tiankeng is a collapse doline at least 100 m long, wide and deep, and with perimeter walls that are close to vertical (zhu and waltham, 2006)."
term_through_which,term_frame\_FUNCTION,->,,defs-en-5.tsv the underground pathways in limestone through which water moves from sinkholes and sinking streams to the outlets at springs are known as conduits.
term_take_on_the_form_of,term_frame\_FORM,->,,"defs-en-5.tsv mineral deposits take on the form of stalactites, stalagmites, flowstone, and other forms known collectively as speleothems."
term_form_on_the,term_frame\_LOCATION,->,,"defs-en-9.tsv speleothems are deposits of secondary minerals (such as calcite) that form on the ceilings, walls, and floors of caves."
term_by_a_process_called,term_frame\_CAUSE,->,,"defs-en-5.tsv lava conduits (also known as tubes, tunnels, or pyroducts) form on the sides of volcanoes within streams of lava by a process called inflation or by the crusting over of channels."
term_by_the,term_frame\_CAUSE,->,,"defs-en-5.tsv lava conduits (also known as tubes, tunnels, or pyroducts) form on the sides of volcanoes within streams of lava by a process called inflation or by the crusting over of channels."
term_at_least,term_frame\_SIZE,->,,"defs-en-5.tsv a tiankeng is a collapse doline at least 100 m long, wide and deep, and with perimeter walls that are close to vertical (zhu and waltham, 2006)."
term_giving_access,term_frame\_FUNCTION,->,,"defs-en-5.tsv a particular type of collapse doline is the cenotes, open depressions in the coastal karst belts giving access to the water table and resulting from the collapse of the roof of submerged cavities."
term_caused_by_the,term_frame\_CAUSE,->,,defs-en-5.tsv subsidence dolines are closed depressions caused by the subsiding of an area.
term_formed_when,term_frame\_CAUSE,->,,"defs-en-5.tsv intersection dolines are depressions formed when an old cave system, partially or totally filled with sediments, is cut by the topographic surface as a consequence of the lowering of such a surface by chemical erosion."
term_originated_from,term_frame\_CAUSE,->,,defs-en-5.tsv a compound hollow is a form that originated from the fusion of simpler forms.
term_evolved_through,term_frame\_CAUSE,->,,defs-en-6.tsv a tecto-karstic hollow is a closed basin that developed inside a tectonic depression that also evolved through karst processes.
term_during,term_frame\_TIME,->,,"defs-en-6.tsv a base-level polje is a polje with a floor cut entirely across karst rocks and is affected by the vertical oscillations of the water table; consequently, it is inundated during high-level periods."
term_extend,term_frame\_LOCATION,->,,"defs-en-6.tsv blue holes are defined as subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally-influenced waters of fresh, marine, or mixed chemistry; extend below sea level for a majority of their depth; and may provide access to submerged cave passages."
term_provide,term_*,->,,"defs-en-6.tsv blue holes are defined as subsurface voids that are developed in carbonate banks and islands; are open to the earth’s surface; contain tidally-influenced waters of fresh, marine, or mixed chemistry; extend below sea level for a majority of their depth; and may provide access to submerged cave passages."
term_above,term_frame\_LOCATION,->,,defs-en-6.tsv collapse dolines are common features of the dinaric karst and are especially numerous above known large caves.
term_for,term_frame\_TIME,->,,"defs-en-6.tsv remnants of old river streams are dry valleys, which lack an active watercourse over all or parts of their length for at least part of the year, because water is lost in karst or is in a much lower position."
term_with_a,term_frame\_FORM,->,,"defs-en-8.tsv a cutter is a deep grike that has formed under an acidic soil cover, often with a complex curved cross section, some cavernous karren, and remnant rounded pinnacles."
term_within_the_range_of,term_frame\_LOCATION,->,,"defs-en-6.tsv the precise scientific name is littoral cave, meaning a cave formed within the range of tides."
term_form_by,term_frame\_CAUSE,->,,defs-en-6.tsv sea caves are caves that form by wave erosion in coastal areas that contain exposed bedrock.
term_up_to,term_frame\_SIZE,->,,"defs-en-6.tsv the flank margin caves are a series of oval rooms from pore size up to large chambers, which tend to be extensive in the horizontal direction, but limited in the vertical direction, a result of developing in the thinning margin of the freshwater lens (fig."
term_a_result_of,term_frame\_CAUSE,->,,defs-en-9.tsv speleogenesis is a result of dissolution of soluble rocks by groundwater.
term_made_of,term_frame\_COMPOSITION,->,,defs-en-6.tsv the sandstone is a rock made of cemented quartz sand that is very resistant to erosion.
term_formed_mainly_by,term_frame\_CAUSE,->,,defs-en-6.tsv karst forms are surface and subsurface karst features formed mainly by solutional processes of carbonate rocks of the region which are extremely well folded and fractured due to tectonic events.
term_the_result_of,term_frame\_CAUSE,->,,"defs-en-6.tsv karst poljes are large karst depressions with flat bottoms, which are the result of solutional processes and karst water drainage."
term_near,term_frame\_LOCATION,->,,defs-en-7.tsv calcretes are carbonate deposits forming from groundwater near the water table in arid lands as a result of concentration processes by near-surface evaporation.
term_without,term_*,->,,"defs-en-7.tsv open karst is karst that commences only after exposure of the soluble rock, without any significant intrastratal karstification."
term_accumulates_on,term_frame\_LOCATION,->,,defs-en-7.tsv glaciers are sedimentary formations of seasonal snow that accumulates on the upper elevations of a glacier and buries the previous season ’ s accumulation.
term_commences_only_after,term_frame\_TIME,->,,"defs-en-7.tsv open karst is karst that commences only after exposure of the soluble rock, without any significant intrastratal karstification."
term_available_for,term_frame\_FUNCTION,->,,"defs-en-7.tsv in porous media aquifers, pores between mineral grains are the open spaces available for the storage of water."
term_the_ratio_of,term_frame\_MEASURES,->,,defs-en-7.tsv porosity is defined as the ratio of the volume of pores to the volume of bulk rock and is usually expressed as a percentage.
term_expressed_as,term_frame\_MEASURES,->,,defs-en-7.tsv porosity is defined as the ratio of the volume of pores to the volume of bulk rock and is usually expressed as a percentage.
term_consists_of,term_frame\_COMPOSITION,->,,"defs-en-7.tsv a particular type of ice stalagmite, known as bamboo or thermoindicator, consists of successions of perfectly transparent ice knobs and narrow sections of opaque ice."
term_that_develop_where,term_frame\_CAUSE,->,,defs-en-7.tsv longitudinal rills / flutes are suites of vertical grooves that develop where a water film flows down a high angle rock face.
term_typically,term_frame\_SIZE,->,,"defs-en-8.tsv pendants are positive forms hanging from passage ceilings, typically b10 — 100 cm in dimension."
term_pattern_of,term_frame\_FORM,->,,defs-en-8.tsv the term anastamose refers to a reticulate pattern (such as in the veins of a leaf); in caves it applies to a pattern of interweaving channels.
term_in_dimension,term_frame\_SIZE,->,,"defs-en-8.tsv pendants are positive forms hanging from passage ceilings, typically b10 — 100 cm in dimension."
term_has_formed_under_an,term_frame\_LOCATION,->,,"defs-en-8.tsv a cutter is a deep grike that has formed under an acidic soil cover, often with a complex curved cross section, some cavernous karren, and remnant rounded pinnacles."
term_consisting_mainly_of,term_frame\_COMPOSITION,->,,"defs-en-8.tsv the term wad is frequently used as a field term for composite mixtures consisting mainly of manganese oxides, in much the same sense as limonite is used for hydrous iron oxides."
term_may_form_as_a_response_to,term_frame\_CAUSE,->,,"defs-en-8.tsv knickpoints are sudden changes in the gradient of a river’s long profile, such as rapids or waterfalls, and may form as a response to a sudden drop in the water table."
term_is_wide,term_frame\_SIZE,->,,"defs-en-8.tsv a room is a type of passage that is wide relative to its length; rooms often form where passages intersect and are circular, oval, or irregular in shape."
term_in_shape,term_frame\_FORM,->,,"defs-en-8.tsv a room is a type of passage that is wide relative to its length; rooms often form where passages intersect and are circular, oval, or irregular in shape."
term_developing_on,term_frame\_LOCATION,->,,"defs-en-9.tsv the result is the so-called lampenflora, that is, green plants (generally algae, fern, moss) developing on cave walls or formations close to a light source."
term_derived_from,term_frame\_CAUSE,->,,defs-en-9.tsv allogeneic waters are defined as stream flow derived from nonlocal sources.
term_in_diameter_and_depth,term_frame\_SIZE,->,,"defs-en-9.tsv according to european usage, suffosion dolines are small depressions usually only a few meters in diameter and depth."
term_may_have_different,term_frame\_FORM,->,,"defs-en-9.tsv according to this concept, a sinkhole is part of a long-term process and it may have different forms and surface expressions at different times."
term_by-product_of,term_frame\_CAUSE,->,,"defs-en-9.tsv fossil vertically extended collapse features known as breccia pipes, collapse columns, or geologic organs, and also termed vertical through structures, are a common by-product of hypogene speleogenesis in a variety of geological settings."
term_occurs_when,term_frame\_CAUSE,->,,defs-en-9.tsv helictites are an erratic stalactite-like form that occurs when seepage rates are too slow for complete drops to form.
term_form_in,term_frame\_LOCATION,->,,"defs-en-9.tsv cave pearls are near-spherical, unattached speleothem hat form in pools agitated by water dripping from considerable heights."
term_agitated_by,term_frame\_CAUSE,->,,"defs-en-9.tsv cave pearls are near-spherical, unattached speleothem hat form in pools agitated by water dripping from considerable heights."
